image_path,area,tilt,bbox,vertices,annotation,encoded_label,brightness,blurriness
ccpd_db/0243-2_17-267&476_503&562-503&562_288&553_267&476_482&485-0_0_20_10_28_33_25-203-42.jpg,243,2_17,"[267, 476, 503, 562]","[[503, 562], [288, 553], [267, 476], [482, 485]]",皖AWL491,"[0, 0, 20, 10, 28, 33, 25]",203,42
ccpd_db/0314-2_0-252&451_491&561-485&561_252&551_258&451_491&461-0_0_15_8_30_24_31-226-28.jpg,314,2_0,"[252, 451, 491, 561]","[[485, 561], [252, 551], [258, 451], [491, 461]]",皖ARJ607,"[0, 0, 15, 8, 30, 24, 31]",226,28
ccpd_db/0380-1_3-279&438_565&549-562&541_279&549_282&446_565&438-0_0_16_29_18_25_33-233-29.jpg,380,1_3,"[279, 438, 565, 549]","[[562, 541], [279, 549], [282, 446], [565, 438]]",皖AS5U19,"[0, 0, 16, 29, 18, 25, 33]",233,29
ccpd_db/0368-1_4-253&471_530&582-523&577_253&582_260&476_530&471-0_0_22_33_7_26_29-228-6.jpg,368,1_4,"[253, 471, 530, 582]","[[523, 577], [253, 582], [260, 476], [530, 471]]",皖AY9H25,"[0, 0, 22, 33, 7, 26, 29]",228,6
ccpd_db/0750-8_7-173&346_523&525-521&525_173&475_175&346_523&396-0_0_32_33_1_25_32-17-9.jpg,750,8_7,"[173, 346, 523, 525]","[[521, 525], [173, 475], [175, 346], [523, 396]]",皖A89B18,"[0, 0, 32, 33, 1, 25, 32]",17,9
ccpd_db/0403-29_38-294&399_465&596-449&507_294&596_310&488_465&399-0_0_10_24_29_27_17-32-116.jpg,403,29_38,"[294, 399, 465, 596]","[[449, 507], [294, 596], [310, 488], [465, 399]]",皖AL053T,"[0, 0, 10, 24, 29, 27, 17]",32,116
ccpd_db/0578-11_26-152&436_460&593-460&593_178&535_152&436_434&494-0_0_30_30_31_11_27-25-8.jpg,578,11_26,"[152, 436, 460, 593]","[[460, 593], [178, 535], [152, 436], [434, 494]]",皖A667M3,"[0, 0, 30, 30, 31, 11, 27]",25,8
ccpd_db/0340-2_0-257&479_525&585-525&572_260&585_257&492_522&479-0_10_19_33_29_27_27-19-2.jpg,340,2_0,"[257, 479, 525, 585]","[[525, 572], [260, 585], [257, 492], [522, 479]]",皖LV9533,"[0, 10, 19, 33, 29, 27, 27]",19,2
ccpd_db/0285-0_2-279&470_535&563-535&561_284&563_279&472_530&470-0_0_3_10_24_25_25-21-1.jpg,285,0_2,"[279, 470, 535, 563]","[[535, 561], [284, 563], [279, 472], [530, 470]]",皖ADL011,"[0, 0, 3, 10, 24, 25, 25]",21,1
ccpd_db/0350-8_11-263&437_499&561-495&526_263&561_267&472_499&437-0_0_23_25_17_24_30-26-4.jpg,350,8_11,"[263, 437, 499, 561]","[[495, 526], [263, 561], [267, 472], [499, 437]]",皖AZ1T06,"[0, 0, 23, 25, 17, 24, 30]",26,4
ccpd_db/0462-15_48-226&539_502&679-452&616_226&679_276&602_502&539-0_0_13_20_32_25_26-40-19.jpg,462,15_48,"[226, 539, 502, 679]","[[452, 616], [226, 679], [276, 602], [502, 539]]",皖APW812,"[0, 0, 13, 20, 32, 25, 26]",40,19
ccpd_db/0394-0_0-209&509_503&621-503&617_212&621_209&513_500&509-0_0_8_0_29_25_25-203-97.jpg,394,0_0,"[209, 509, 503, 621]","[[503, 617], [212, 621], [209, 513], [500, 509]]",皖AJA511,"[0, 0, 8, 0, 29, 25, 25]",203,97
ccpd_db/0599-8_14-184&422_505&578-505&578_196&531_184&422_493&469-0_12_25_10_25_27_33-20-5.jpg,599,8_14,"[184, 422, 505, 578]","[[505, 578], [196, 531], [184, 422], [493, 469]]",皖N1L139,"[0, 12, 25, 10, 25, 27, 33]",20,5
ccpd_db/0212-10_14-354&557_525&661-521&629_354&661_358&589_525&557-5_2_24_26_28_28_2-12-8.jpg,212,10_14,"[354, 557, 525, 661]","[[521, 629], [354, 661], [358, 589], [525, 557]]",晋C0244C,"[5, 2, 24, 26, 28, 28, 2]",12,8
ccpd_db/0429-9_15-118&372_380&509-380&509_129&468_118&372_369&413-0_0_31_25_32_0_27-23-4.jpg,429,9_15,"[118, 372, 380, 509]","[[380, 509], [129, 468], [118, 372], [369, 413]]",皖A718A3,"[0, 0, 31, 25, 32, 0, 27]",23,4
ccpd_db/1179-2_6-139&417_666&604-654&586_139&604_151&435_666&417-10_0_30_7_11_27_25-21-3.jpg,1179,2_6,"[139, 417, 666, 604]","[[654, 586], [139, 604], [151, 435], [666, 417]]",苏A6HM31,"[10, 0, 30, 7, 11, 27, 25]",21,3
ccpd_db/0487-1_9-153&426_564&525-564&525_167&518_153&426_550&433-0_0_16_21_33_24_31-44-22.jpg,487,1_9,"[153, 426, 564, 525]","[[564, 525], [167, 518], [153, 426], [550, 433]]",皖ASX907,"[0, 0, 16, 21, 33, 24, 31]",44,22
ccpd_db/0255-0_2-228&481_468&570-468&570_230&567_228&481_466&484-0_0_11_13_31_32_26-26-3.jpg,255,0_2,"[228, 481, 468, 570]","[[468, 570], [230, 567], [228, 481], [466, 484]]",皖AMP782,"[0, 0, 11, 13, 31, 32, 26]",26,3
ccpd_db/0586-8_24-356&493_685&642-653&600_356&642_388&535_685&493-0_0_22_10_26_25_33-25-2.jpg,586,8_24,"[356, 493, 685, 642]","[[653, 600], [356, 642], [388, 535], [685, 493]]",皖AYL219,"[0, 0, 22, 10, 26, 25, 33]",25,2
ccpd_db/0404-0_3-202&484_509&594-503&593_202&594_208&485_509&484-0_0_18_13_25_25_25-225-38.jpg,404,0_3,"[202, 484, 509, 594]","[[503, 593], [202, 594], [208, 485], [509, 484]]",皖AUP111,"[0, 0, 18, 13, 25, 25, 25]",225,38
ccpd_db/0870-18_30-182&414_508&637-508&637_208&535_182&414_482&516-0_16_10_4_25_30_33-15-5.jpg,870,18_30,"[182, 414, 508, 637]","[[508, 637], [208, 535], [182, 414], [482, 516]]",皖SLE169,"[0, 16, 10, 4, 25, 30, 33]",15,5
ccpd_db/0264-0_0-337&552_591&639-590&639_337&635_338&552_591&556-24_5_21_16_33_32_30-29-48.jpg,264,0_0,"[337, 552, 591, 639]","[[590, 639], [337, 635], [338, 552], [591, 556]]",云FXS986,"[24, 5, 21, 16, 33, 32, 30]",29,48
ccpd_db/0458-3_19-177&419_528&528-501&510_177&528_204&437_528&419-0_0_4_33_27_33_8-26-4.jpg,458,3_19,"[177, 419, 528, 528]","[[501, 510], [177, 528], [204, 437], [528, 419]]",皖AE939J,"[0, 0, 4, 33, 27, 33, 8]",26,4
ccpd_db/0191-1_5-400&383_605&461-601&454_400&461_404&390_605&383-0_0_4_3_24_25_26-19-28.jpg,191,1_5,"[400, 383, 605, 461]","[[601, 454], [400, 461], [404, 390], [605, 383]]",皖AED012,"[0, 0, 4, 3, 24, 25, 26]",19,28
ccpd_db/1013-7_22-102&405_562&589-562&589_135&531_102&405_529&463-0_0_4_30_30_26_13-22-11.jpg,1013,7_22,"[102, 405, 562, 589]","[[562, 589], [135, 531], [102, 405], [529, 463]]",皖AE662P,"[0, 0, 4, 30, 30, 26, 13]",22,11
ccpd_db/0386-10_19-97&350_323&493-323&493_113&453_97&350_307&390-0_0_7_28_25_31_25-32-7.jpg,386,10_19,"[97, 350, 323, 493]","[[323, 493], [113, 453], [97, 350], [307, 390]]",皖AH4171,"[0, 0, 7, 28, 25, 31, 25]",32,7
ccpd_db/0422-5_19-277&491_555&618-555&618_301&592_277&491_531&517-0_1_15_9_32_26_32-197-26.jpg,422,5_19,"[277, 491, 555, 618]","[[555, 618], [301, 592], [277, 491], [531, 517]]",皖BRK828,"[0, 1, 15, 9, 32, 26, 32]",197,26
ccpd_db/0316-1_6-216&489_478&590-478&590_224&583_216&489_470&496-0_0_17_33_25_33_1-20-1.jpg,316,1_6,"[216, 489, 478, 590]","[[478, 590], [224, 583], [216, 489], [470, 496]]",皖AT919B,"[0, 0, 17, 33, 25, 33, 1]",20,1
ccpd_db/0423-5_17-168&475_460&596-460&596_187&569_168&475_441&502-1_2_5_27_31_33_26-26-2.jpg,423,5_17,"[168, 475, 460, 596]","[[460, 596], [187, 569], [168, 475], [441, 502]]",沪CF3792,"[1, 2, 5, 27, 31, 33, 26]",26,2
ccpd_db/0126-2_1-293&496_448&564-448&557_294&564_293&503_447&496-0_3_15_32_26_24_1-220-11.jpg,126,2_1,"[293, 496, 448, 564]","[[448, 557], [294, 564], [293, 503], [447, 496]]",皖DR820B,"[0, 3, 15, 32, 26, 24, 1]",220,11
ccpd_db/0187-0_3-276&473_479&550-474&550_276&550_281&473_479&473-0_0_24_6_27_32_31-212-45.jpg,187,0_3,"[276, 473, 479, 550]","[[474, 550], [276, 550], [281, 473], [479, 473]]",皖A0G387,"[0, 0, 24, 6, 27, 32, 31]",212,45
ccpd_db/0127-4_1-385&513_535&584-535&573_388&584_385&524_532&513-0_0_17_4_26_29_29-41-2.jpg,127,4_1,"[385, 513, 535, 584]","[[535, 573], [388, 584], [385, 524], [532, 513]]",皖ATE255,"[0, 0, 17, 4, 26, 29, 29]",41,2
ccpd_db/0319-10_14-243&478_455&604-455&604_248&564_243&478_450&518-0_0_27_5_31_24_26-25-4.jpg,319,10_14,"[243, 478, 455, 604]","[[455, 604], [248, 564], [243, 478], [450, 518]]",皖A3F702,"[0, 0, 27, 5, 31, 24, 26]",25,4
ccpd_db/0339-0_1-210&475_505&571-503&569_210&571_212&477_505&475-0_0_11_29_26_30_15-23-2.jpg,339,0_1,"[210, 475, 505, 571]","[[503, 569], [210, 571], [212, 477], [505, 475]]",皖AM526R,"[0, 0, 11, 29, 26, 30, 15]",23,2
ccpd_db/0259-0_0-322&439_563&529-563&529_323&528_322&439_562&440-0_0_19_27_26_32_3-29-2.jpg,259,0_0,"[322, 439, 563, 529]","[[563, 529], [323, 528], [322, 439], [562, 440]]",皖AV328D,"[0, 0, 19, 27, 26, 32, 3]",29,2
ccpd_db/0806-10_24-167&442_516&635-516&635_199&575_167&442_484&502-0_0_31_14_27_27_27-24-10.jpg,806,10_24,"[167, 442, 516, 635]","[[516, 635], [199, 575], [167, 442], [484, 502]]",皖A7Q333,"[0, 0, 31, 14, 27, 27, 27]",24,10
ccpd_db/0229-11_27-365&481_553&583-534&548_365&583_384&516_553&481-0_0_13_25_2_26_27-12-31.jpg,229,11_27,"[365, 481, 553, 583]","[[534, 548], [365, 583], [384, 516], [553, 481]]",皖AP1C23,"[0, 0, 13, 25, 2, 26, 27]",12,31
ccpd_db/0317-1_8-230&510_515&603-515&603_241&597_230&510_504&516-0_0_24_31_14_26_32-224-33.jpg,317,1_8,"[230, 510, 515, 603]","[[515, 603], [241, 597], [230, 510], [504, 516]]",皖A07Q28,"[0, 0, 24, 31, 14, 26, 32]",224,33
ccpd_db/0500-0_16-197&511_551&629-551&624_232&629_197&516_516&511-0_0_22_26_25_30_0-22-4.jpg,500,0_16,"[197, 511, 551, 629]","[[551, 624], [232, 629], [197, 516], [516, 511]]",皖AY216A,"[0, 0, 22, 26, 25, 30, 0]",22,4
ccpd_db/0842-10_18-283&460_635&660-635&660_303&601_283&460_615&519-0_0_28_31_33_28_32-21-6.jpg,842,10_18,"[283, 460, 635, 660]","[[635, 660], [303, 601], [283, 460], [615, 519]]",皖A47948,"[0, 0, 28, 31, 33, 28, 32]",21,6
ccpd_db/0414-8_5-177&461_439&593-434&593_177&556_182&461_439&498-0_12_16_30_10_30_32-19-1.jpg,414,8_5,"[177, 461, 439, 593]","[[434, 593], [177, 556], [182, 461], [439, 498]]",皖NS6L68,"[0, 12, 16, 30, 10, 30, 32]",19,1
ccpd_db/0258-1_2-282&512_505&609-505&609_283&603_282&512_504&518-0_12_20_21_24_32_29-24-4.jpg,258,1_2,"[282, 512, 505, 609]","[[505, 609], [283, 603], [282, 512], [504, 518]]",皖NWX085,"[0, 12, 20, 21, 24, 32, 29]",24,4
ccpd_db/0266-0_2-221&477_471&566-469&562_221&566_223&481_471&477-0_0_32_31_18_24_30-229-11.jpg,266,0_2,"[221, 477, 471, 566]","[[469, 562], [221, 566], [223, 481], [471, 477]]",皖A87U06,"[0, 0, 32, 31, 18, 24, 30]",229,11
ccpd_db/0144-2_5-276&506_449&576-446&569_276&576_279&513_449&506-0_0_17_33_31_32_16-215-35.jpg,144,2_5,"[276, 506, 449, 576]","[[446, 569], [276, 576], [279, 513], [449, 506]]",皖AT978S,"[0, 0, 17, 33, 31, 32, 16]",215,35
ccpd_db/0618-7_51-163&522_573&648-496&603_163&648_240&567_573&522-0_0_22_32_23_27_28-44-137.jpg,618,7_51,"[163, 522, 573, 648]","[[496, 603], [163, 648], [240, 567], [573, 522]]",皖AY8Z34,"[0, 0, 22, 32, 23, 27, 28]",44,137
ccpd_db/0349-1_12-249&488_527&593-510&584_249&593_266&497_527&488-0_0_11_25_11_27_26-30-4.jpg,349,1_12,"[249, 488, 527, 593]","[[510, 584], [249, 593], [266, 497], [527, 488]]",皖AM1M32,"[0, 0, 11, 25, 11, 27, 26]",30,4
ccpd_db/0030-0_0-482&504_553&540-553&539_482&540_482&505_553&504-10_6_25_15_32_29_31-43-19.jpg,30,0_0,"[482, 504, 553, 540]","[[553, 539], [482, 540], [482, 505], [553, 504]]",苏G1R857,"[10, 6, 25, 15, 32, 29, 31]",43,19
ccpd_db/0241-15_9-124&509_301&623-301&575_131&623_124&557_294&509-14_4_6_30_25_31_26-15-31.jpg,241,15_9,"[124, 509, 301, 623]","[[301, 575], [131, 623], [124, 557], [294, 509]]",赣EG6172,"[14, 4, 6, 30, 25, 31, 26]",15,31
ccpd_db/0301-1_0-257&453_474&569-474&564_258&569_257&458_473&453-0_0_13_7_29_29_31-24-1.jpg,301,1_0,"[257, 453, 474, 569]","[[474, 564], [258, 569], [257, 458], [473, 453]]",皖APH557,"[0, 0, 13, 7, 29, 29, 31]",24,1
ccpd_db/0389-1_4-244&486_527&601-522&594_244&601_249&493_527&486-0_0_10_10_30_31_25-25-6.jpg,389,1_4,"[244, 486, 527, 601]","[[522, 594], [244, 601], [249, 493], [527, 486]]",皖ALL671,"[0, 0, 10, 10, 30, 31, 25]",25,6
ccpd_db/2532-12_14-149&251_655&669-655&669_164&563_149&251_640&357-0_0_33_7_33_31_32-18-81.jpg,2532,12_14,"[149, 251, 655, 669]","[[655, 669], [164, 563], [149, 251], [640, 357]]",皖A9H978,"[0, 0, 33, 7, 33, 31, 32]",18,81
ccpd_db/0267-1_0-363&551_606&643-602&643_363&635_367&551_606&559-0_0_14_15_26_27_27-21-17.jpg,267,1_0,"[363, 551, 606, 643]","[[602, 643], [363, 635], [367, 551], [606, 559]]",皖AQR233,"[0, 0, 14, 15, 26, 27, 27]",21,17
ccpd_db/0715-10_15-225&443_548&628-538&569_225&628_235&502_548&443-0_0_10_13_29_31_27-198-52.jpg,715,10_15,"[225, 443, 548, 628]","[[538, 569], [225, 628], [235, 502], [548, 443]]",皖ALP573,"[0, 0, 10, 13, 29, 31, 27]",198,52
ccpd_db/0507-4_16-128&443_470&567-470&567_149&541_128&443_449&469-0_0_17_8_24_33_28-42-15.jpg,507,4_16,"[128, 443, 470, 567]","[[470, 567], [149, 541], [128, 443], [449, 469]]",皖ATJ094,"[0, 0, 17, 8, 24, 33, 28]",42,15
ccpd_db/0218-0_0-271&528_502&607-502&606_271&607_271&529_502&528-0_0_10_29_24_33_8-25-2.jpg,218,0_0,"[271, 528, 502, 607]","[[502, 606], [271, 607], [271, 529], [502, 528]]",皖AL509J,"[0, 0, 10, 29, 24, 33, 8]",25,2
ccpd_db/0916-8_36-58&508_498&682-498&682_118&623_58&508_438&567-0_0_17_17_28_29_30-17-38.jpg,916,8_36,"[58, 508, 498, 682]","[[498, 682], [118, 623], [58, 508], [438, 567]]",皖ATT456,"[0, 0, 17, 17, 28, 29, 30]",17,38
ccpd_db/0097-2_1-223&517_363&575-360&575_223&570_226&517_363&522-0_0_6_27_32_32_6-18-14.jpg,97,2_1,"[223, 517, 363, 575]","[[360, 575], [223, 570], [226, 517], [363, 522]]",皖AG388G,"[0, 0, 6, 27, 32, 32, 6]",18,14
ccpd_db/0396-18_29-243&453_458&607-458&607_260&540_243&453_441&520-0_0_18_18_24_26_30-28-8.jpg,396,18_29,"[243, 453, 458, 607]","[[458, 607], [260, 540], [243, 453], [441, 520]]",皖AUU026,"[0, 0, 18, 18, 24, 26, 30]",28,8
ccpd_db/0174-0_2-249&491_454&562-451&562_249&562_252&491_454&491-0_0_15_22_26_32_33-218-43.jpg,174,0_2,"[249, 491, 454, 562]","[[451, 562], [249, 562], [252, 491], [454, 491]]",皖ARY289,"[0, 0, 15, 22, 26, 32, 33]",218,43
ccpd_db/0332-4_7-300&479_526&602-521&584_300&602_305&497_526&479-0_0_1_12_25_32_27-12-1.jpg,332,4_7,"[300, 479, 526, 602]","[[521, 584], [300, 602], [305, 497], [526, 479]]",皖ABN183,"[0, 0, 1, 12, 25, 32, 27]",12,1
ccpd_db/0290-0_4-290&378_560&468-553&468_290&467_297&378_560&379-27_12_31_32_26_31_30-30-50.jpg,290,0_4,"[290, 378, 560, 468]","[[553, 468], [290, 467], [297, 378], [560, 379]]",甘N78276,"[27, 12, 31, 32, 26, 31, 30]",30,50
ccpd_db/0160-0_0-301&454_487&526-487&523_302&526_301&457_486&454-0_0_32_29_29_23_25-37-3.jpg,160,0_0,"[301, 454, 487, 526]","[[487, 523], [302, 526], [301, 457], [486, 454]]",皖A855Z1,"[0, 0, 32, 29, 29, 23, 25]",37,3
ccpd_db/0464-4_10-227&458_545&580-545&580_237&556_227&458_535&482-0_0_0_12_33_27_24-206-42.jpg,464,4_10,"[227, 458, 545, 580]","[[545, 580], [237, 556], [227, 458], [535, 482]]",皖AAN930,"[0, 0, 0, 12, 33, 27, 24]",206,42
ccpd_db/0795-0_7-159&453_627&595-608&595_159&595_178&453_627&453-0_0_21_24_33_30_21-224-15.jpg,795,0_7,"[159, 453, 627, 595]","[[608, 595], [159, 595], [178, 453], [627, 453]]",皖AX096X,"[0, 0, 21, 24, 33, 30, 21]",224,15
ccpd_db/0247-0_10-166&477_412&561-412&561_180&558_166&477_398&480-0_0_3_24_10_25_30-21-28.jpg,247,0_10,"[166, 477, 412, 561]","[[412, 561], [180, 558], [166, 477], [398, 480]]",皖AD0L16,"[0, 0, 3, 24, 10, 25, 30]",21,28
ccpd_db/0218-1_4-260&477_472&563-472&563_265&558_260&477_467&482-0_0_2_29_8_30_29-206-78.jpg,218,1_4,"[260, 477, 472, 563]","[[472, 563], [265, 558], [260, 477], [467, 482]]",皖AC5J65,"[0, 0, 2, 29, 8, 30, 29]",206,78
ccpd_db/0096-0_10-298&337_442&393-442&393_308&392_298&337_432&338-0_0_17_21_30_26_29-14-13.jpg,96,0_10,"[298, 337, 442, 393]","[[442, 393], [308, 392], [298, 337], [432, 338]]",皖ATX625,"[0, 0, 17, 21, 30, 26, 29]",14,13
ccpd_db/0262-0_3-236&459_491&545-485&545_236&544_242&459_491&460-0_0_23_32_23_32_25-228-16.jpg,262,0_3,"[236, 459, 491, 545]","[[485, 545], [236, 544], [242, 459], [491, 460]]",皖AZ8Z81,"[0, 0, 23, 32, 23, 32, 25]",228,16
ccpd_db/0298-5_33-214&462_488&553-488&553_250&530_214&462_452&485-0_0_28_15_28_31_32-27-43.jpg,298,5_33,"[214, 462, 488, 553]","[[488, 553], [250, 530], [214, 462], [452, 485]]",皖A4R478,"[0, 0, 28, 15, 28, 31, 32]",27,43
ccpd_db/0710-13_7-297&426_577&638-563&638_297&575_311&426_577&489-0_0_21_26_11_28_32-21-7.jpg,710,13_7,"[297, 426, 577, 638]","[[563, 638], [297, 575], [311, 426], [577, 489]]",皖AX2M48,"[0, 0, 21, 26, 11, 28, 32]",21,7
ccpd_db/0688-15_42-177&404_493&586-493&586_233&513_177&404_437&477-0_0_26_14_27_27_24-29-68.jpg,688,15_42,"[177, 404, 493, 586]","[[493, 586], [233, 513], [177, 404], [437, 477]]",皖A2Q330,"[0, 0, 26, 14, 27, 27, 24]",29,68
ccpd_db/0343-0_9-167&521_472&615-472&615_182&613_167&521_457&523-0_0_3_24_0_25_26-27-5.jpg,343,0_9,"[167, 521, 472, 615]","[[472, 615], [182, 613], [167, 521], [457, 523]]",皖AD0A12,"[0, 0, 3, 24, 0, 25, 26]",27,5
ccpd_db/0265-1_2-220&445_451&541-450&533_220&541_221&453_451&445-0_0_8_17_33_32_25-228-22.jpg,265,1_2,"[220, 445, 451, 541]","[[450, 533], [220, 541], [221, 453], [451, 445]]",皖AJT981,"[0, 0, 8, 17, 33, 32, 25]",228,22
ccpd_db/0232-0_7-198&520_441&600-441&600_208&599_198&520_431&521-0_0_1_30_29_30_18-225-39.jpg,232,0_7,"[198, 520, 441, 600]","[[441, 600], [208, 599], [198, 520], [431, 521]]",皖AB656U,"[0, 0, 1, 30, 29, 30, 18]",225,39
ccpd_db/0058-2_0-378&561_489&605-488&605_378&601_379&561_489&565-0_0_5_29_31_33_17-22-7.jpg,58,2_0,"[378, 561, 489, 605]","[[488, 605], [378, 601], [379, 561], [489, 565]]",皖AF579T,"[0, 0, 5, 29, 31, 33, 17]",22,7
ccpd_db/0360-1_2-207&465_508&565-508&565_209&556_207&465_506&474-0_0_20_1_28_33_33-29-3.jpg,360,1_2,"[207, 465, 508, 565]","[[508, 565], [209, 556], [207, 465], [506, 474]]",皖AWB499,"[0, 0, 20, 1, 28, 33, 33]",29,3
ccpd_db/0165-3_8-362&138_568&205-563&193_362&205_367&150_568&138-0_0_21_31_30_24_16-44-156.jpg,165,3_8,"[362, 138, 568, 205]","[[563, 193], [362, 205], [367, 150], [568, 138]]",皖AX760S,"[0, 0, 21, 31, 30, 24, 16]",44,156
ccpd_db/0425-8_11-201&463_464&598-464&598_205&557_201&463_460&504-0_0_20_7_31_27_32-43-3.jpg,425,8_11,"[201, 463, 464, 598]","[[464, 598], [205, 557], [201, 463], [460, 504]]",皖AWH738,"[0, 0, 20, 7, 31, 27, 32]",43,3
ccpd_db/0350-1_2-188&516_475&618-474&610_188&618_189&524_475&516-14_6_32_6_29_30_33-19-23.jpg,350,1_2,"[188, 516, 475, 618]","[[474, 610], [188, 618], [189, 524], [475, 516]]",赣G8G569,"[14, 6, 32, 6, 29, 30, 33]",19,23
ccpd_db/0476-15_30-273&471_514&636-514&636_302&579_273&471_485&528-0_0_2_25_32_28_16-18-4.jpg,476,15_30,"[273, 471, 514, 636]","[[514, 636], [302, 579], [273, 471], [485, 528]]",皖AC184S,"[0, 0, 2, 25, 32, 28, 16]",18,4
ccpd_db/0065-1_3-402&486_514&535-514&535_404&533_402&486_512&488-0_0_25_30_27_33_28-21-7.jpg,65,1_3,"[402, 486, 514, 535]","[[514, 535], [404, 533], [402, 486], [512, 488]]",皖A16394,"[0, 0, 25, 30, 27, 33, 28]",21,7
ccpd_db/0508-0_1-189&465_546&584-542&584_189&581_193&465_546&468-0_10_30_16_25_26_24-18-3.jpg,508,0_1,"[189, 465, 546, 584]","[[542, 584], [189, 581], [193, 465], [546, 468]]",皖L6S120,"[0, 10, 30, 16, 25, 26, 24]",18,3
ccpd_db/0797-11_18-175&365_520&558-520&558_190&492_175&365_505&431-0_0_19_30_24_33_28-15-8.jpg,797,11_18,"[175, 365, 520, 558]","[[520, 558], [190, 492], [175, 365], [505, 431]]",皖AV6094,"[0, 0, 19, 30, 24, 33, 28]",15,8
ccpd_db/0279-1_3-270&471_516&566-508&566_270&559_278&471_516&478-0_0_2_29_15_25_30-232-22.jpg,279,1_3,"[270, 471, 516, 566]","[[508, 566], [270, 559], [278, 471], [516, 478]]",皖AC5R16,"[0, 0, 2, 29, 15, 25, 30]",232,22
ccpd_db/0282-7_14-252&460_477&565-477&565_262&538_252&460_467&487-0_0_2_16_31_26_31-35-5.jpg,282,7_14,"[252, 460, 477, 565]","[[477, 565], [262, 538], [252, 460], [467, 487]]",皖ACS727,"[0, 0, 2, 16, 31, 26, 31]",35,5
ccpd_db/0640-3_3-167&418_536&563-536&542_182&563_167&439_521&418-0_0_1_32_32_27_2-15-1.jpg,640,3_3,"[167, 418, 536, 563]","[[536, 542], [182, 563], [167, 439], [521, 418]]",皖AB883C,"[0, 0, 1, 32, 32, 27, 2]",15,1
ccpd_db/0238-0_15-216&480_475&557-455&555_216&557_236&482_475&480-0_0_4_26_26_26_26-43-3.jpg,238,0_15,"[216, 480, 475, 557]","[[455, 555], [216, 557], [236, 482], [475, 480]]",皖AE2222,"[0, 0, 4, 26, 26, 26, 26]",43,3
ccpd_db/0621-6_31-133&509_501&650-501&650_182&614_133&509_452&545-0_0_13_12_25_26_30-27-7.jpg,621,6_31,"[133, 509, 501, 650]","[[501, 650], [182, 614], [133, 509], [452, 545]]",皖APN126,"[0, 0, 13, 12, 25, 26, 30]",27,7
ccpd_db/0320-2_10-180&494_456&591-456&591_193&581_180&494_443&504-0_0_8_18_25_24_25-24-7.jpg,320,2_10,"[180, 494, 456, 591]","[[456, 591], [193, 581], [180, 494], [443, 504]]",皖AJU101,"[0, 0, 8, 18, 25, 24, 25]",24,7
ccpd_db/0218-12_1-205&388_361&505-361&474_221&505_205&419_345&388-0_9_0_25_30_29_0-27-19.jpg,218,12_1,"[205, 388, 361, 505]","[[361, 474], [221, 505], [205, 419], [345, 388]]",皖KA165A,"[0, 9, 0, 25, 30, 29, 0]",27,19
ccpd_db/0073-2_2-450&384_576&433-572&433_450&427_454&384_576&390-5_4_28_33_24_30_25-25-21.jpg,73,2_2,"[450, 384, 576, 433]","[[572, 433], [450, 427], [454, 384], [576, 390]]",晋E49061,"[5, 4, 28, 33, 24, 30, 25]",25,21
ccpd_db/0152-1_3-239&607_418&678-416&672_239&678_241&613_418&607-2_5_0_18_32_33_24-22-17.jpg,152,1_3,"[239, 607, 418, 678]","[[416, 672], [239, 678], [241, 613], [418, 607]]",津FAU890,"[2, 5, 0, 18, 32, 33, 24]",22,17
ccpd_db/0718-23_47-304&376_587&588-540&484_304&588_351&480_587&376-0_0_19_30_29_27_29-26-84.jpg,718,23_47,"[304, 376, 587, 588]","[[540, 484], [304, 588], [351, 480], [587, 376]]",皖AV6535,"[0, 0, 19, 30, 29, 27, 29]",26,84
ccpd_db/0374-5_18-180&433_464&543-464&543_199&517_180&433_445&459-0_0_18_32_31_32_20-16-2.jpg,374,5_18,"[180, 433, 464, 543]","[[464, 543], [199, 517], [180, 433], [445, 459]]",皖AU878W,"[0, 0, 18, 32, 31, 32, 20]",16,2
ccpd_db/0231-1_2-183&564_413&648-411&644_183&648_185&568_413&564-0_0_16_26_8_26_29-21-23.jpg,231,1_2,"[183, 564, 413, 648]","[[411, 644], [183, 648], [185, 568], [413, 564]]",皖AS2J25,"[0, 0, 16, 26, 8, 26, 29]",21,23
ccpd_db/0428-1_3-258&484_540&611-529&611_258&604_269&484_540&491-0_0_16_25_33_26_21-228-49.jpg,428,1_3,"[258, 484, 540, 611]","[[529, 611], [258, 604], [269, 484], [540, 491]]",皖AS192X,"[0, 0, 16, 25, 33, 26, 21]",228,49
ccpd_db/0408-9_30-192&493_465&618-465&618_226&580_192&493_431&531-0_0_17_10_31_32_32-22-3.jpg,408,9_30,"[192, 493, 465, 618]","[[465, 618], [226, 580], [192, 493], [431, 531]]",皖ATL788,"[0, 0, 17, 10, 31, 32, 32]",22,3
ccpd_db/0275-5_23-232&483_472&579-472&579_255&557_232&483_449&505-0_0_16_5_27_27_27-25-18.jpg,275,5_23,"[232, 483, 472, 579]","[[472, 579], [255, 557], [232, 483], [449, 505]]",皖ASF333,"[0, 0, 16, 5, 27, 27, 27]",25,18
