image_path,area,tilt,bbox,vertices,annotation,encoded_label,brightness,blurriness
ccpd_weather/0293-13_16-61&351_260&474-260&474_66&429_61&351_255&396-0_0_9_25_25_30_22-82-46.jpg,293,13_16,"[61, 351, 260, 474]","[[260, 474], [66, 429], [61, 351], [255, 396]]",皖AK005Y,"[0, 0, 9, 25, 25, 30, 22]",82,46
ccpd_weather/0293-1_1-181&495_439&590-435&590_181&584_185&495_439&501-0_0_27_2_33_30_26-64-60.jpg,293,1_1,"[181, 495, 439, 590]","[[435, 590], [181, 584], [185, 495], [439, 501]]",皖A2C851,"[0, 0, 27, 2, 33, 30, 26]",64,60
ccpd_weather/0293-1_1-220&497_486&589-486&589_220&581_220&497_486&505-0_0_20_30_31_27_4-61-27.jpg,293,1_1,"[220, 497, 486, 589]","[[486, 589], [220, 581], [220, 497], [486, 505]]",皖AW562E,"[0, 0, 20, 30, 31, 27, 4]",61,27
ccpd_weather/0293-1_10-303&535_591&620-591&612_320&620_303&543_574&535-11_3_5_31_25_27_1-83-18.jpg,293,1_10,"[303, 535, 591, 620]","[[591, 612], [320, 620], [303, 543], [574, 535]]",浙DF602B,"[11, 3, 5, 31, 25, 27, 1]",83,18
ccpd_weather/0293-1_13-274&499_553&587-553&582_296&587_274&504_531&499-0_0_2_13_24_27_24-125-29.jpg,293,1_13,"[274, 499, 553, 587]","[[553, 582], [296, 587], [274, 504], [531, 499]]",皖ACPO2O,"[0, 0, 2, 13, 24, 27, 24]",125,29
ccpd_weather/0293-1_13-366&514_638&604-638&597_388&604_366&521_616&514-0_0_9_16_24_24_29-30-44.jpg,293,1_13,"[366, 514, 638, 604]","[[638, 597], [388, 604], [366, 521], [616, 514]]",皖AKSOO4,"[0, 0, 9, 16, 24, 24, 29]",30,44
ccpd_weather/0293-1_2-214&488_475&582-469&582_214&574_220&488_475&496-0_0_21_25_33_29_13-155-99.jpg,293,1_2,"[214, 488, 475, 582]","[[469, 582], [214, 574], [220, 488], [475, 496]]",皖AX084P,"[0, 0, 21, 25, 33, 29, 13]",155,99
ccpd_weather/0293-1_4-334&523_609&612-609&607_342&612_334&528_601&523-0_0_23_26_33_26_12-103-56.jpg,293,1_4,"[334, 523, 609, 612]","[[609, 607], [342, 612], [334, 528], [601, 523]]",皖AZ181N,"[0, 0, 23, 26, 33, 26, 12]",103,56
ccpd_weather/0293-2_4-186&561_431&661-427&651_186&661_190&571_431&561-0_0_19_9_24_29_24-58-42.jpg,293,2_4,"[186, 561, 431, 661]","[[427, 651], [186, 661], [190, 571], [431, 561]]",皖AVKO4O,"[0, 0, 19, 9, 24, 29, 24]",58,42
ccpd_weather/0293-2_6-260&489_500&591-495&579_260&591_265&501_500&489-0_0_6_5_29_24_32-39-37.jpg,293,2_6,"[260, 489, 500, 591]","[[495, 579], [260, 591], [265, 501], [500, 489]]",皖AGF4O7,"[0, 0, 6, 5, 29, 24, 32]",39,37
ccpd_weather/0293-2_8-227&586_485&681-477&668_227&681_235&599_485&586-0_0_12_9_24_24_30-112-105.jpg,293,2_8,"[227, 586, 485, 681]","[[477, 668], [227, 681], [235, 599], [485, 586]]",皖ANKOO5,"[0, 0, 12, 9, 24, 24, 30]",112,105
ccpd_weather/0293-3_1-271&470_516&570-516&557_274&570_271&483_513&470-0_0_6_29_25_25_5-133-75.jpg,293,3_1,"[271, 470, 516, 570]","[[516, 557], [274, 570], [271, 483], [513, 470]]",皖AG400F,"[0, 0, 6, 29, 25, 25, 5]",133,75
ccpd_weather/0293-3_6-359&388_612&485-612&485_363&470_359&388_608&403-0_0_2_14_24_33_25-80-45.jpg,293,3_6,"[359, 388, 612, 485]","[[612, 485], [363, 470], [359, 388], [608, 403]]",皖ACQO80,"[0, 0, 2, 14, 24, 33, 25]",80,45
ccpd_weather/0293-4_22-267&559_539&649-515&631_267&649_291&577_539&559-0_0_3_31_27_25_26-48-11.jpg,293,4_22,"[267, 559, 539, 649]","[[515, 631], [267, 649], [291, 577], [539, 559]]",皖AD6201,"[0, 0, 3, 31, 27, 25, 26]",48,11
ccpd_weather/0293-4_25-218&492_482&585-482&585_247&568_218&492_453&509-0_0_23_33_18_27_30-62-43.jpg,293,4_25,"[218, 492, 482, 585]","[[482, 585], [247, 568], [218, 492], [453, 509]]",皖AZ8U25,"[0, 0, 23, 33, 18, 27, 30]",62,43
ccpd_weather/0293-4_5-327&483_570&584-570&584_329&566_327&483_568&501-17_0_31_24_13_24_27-45-37.jpg,293,4_5,"[327, 483, 570, 584]","[[570, 584], [329, 566], [327, 483], [568, 501]]",鄂A6OPO2,"[17, 0, 31, 24, 13, 24, 27]",45,37
ccpd_weather/0293-5_12-259&509_497&612-497&612_268&588_259&509_488&533-0_0_16_30_30_30_13-110-68.jpg,293,5_12,"[259, 509, 497, 612]","[[497, 612], [268, 588], [259, 509], [488, 533]]",皖AS555P,"[0, 0, 16, 30, 30, 30, 13]",110,68
ccpd_weather/0293-5_15-307&511_552&611-522&611_307&592_337&511_552&530-0_0_15_30_30_30_26-92-50.jpg,293,5_15,"[307, 511, 552, 611]","[[522, 611], [307, 592], [337, 511], [552, 530]]",皖AR5551,"[0, 0, 15, 30, 30, 30, 26]",92,50
ccpd_weather/0293-5_23-280&443_503&553-503&553_311&536_280&443_472&460-0_0_7_0_25_32_24-52-102.jpg,293,5_23,"[280, 443, 503, 553]","[[503, 553], [311, 536], [280, 443], [472, 460]]",皖AHA07O,"[0, 0, 7, 0, 25, 32, 24]",52,102
ccpd_weather/0293-7_8-271&538_502&644-502&644_272&612_271&538_501&570-0_0_5_30_5_24_29-59-39.jpg,293,7_8,"[271, 538, 502, 644]","[[502, 644], [272, 612], [271, 538], [501, 570]]",皖AF5FO4,"[0, 0, 5, 30, 5, 24, 29]",59,39
ccpd_weather/0294-0_0-204&541_474&632-472&632_204&630_206&541_474&543-0_0_28_16_30_26_30-111-43.jpg,294,0_0,"[204, 541, 474, 632]","[[472, 632], [204, 630], [206, 541], [474, 543]]",皖A3S515,"[0, 0, 28, 16, 30, 26, 30]",111,43
ccpd_weather/0294-0_0-290&567_552&661-552&660_290&661_290&568_552&567-0_0_24_25_20_32_29-126-79.jpg,294,0_0,"[290, 567, 552, 661]","[[552, 660], [290, 661], [290, 568], [552, 567]]",皖AO0W74,"[0, 0, 24, 25, 20, 32, 29]",126,79
ccpd_weather/0294-0_2-184&485_473&570-473&570_188&570_184&485_469&485-0_0_33_29_26_18_26-63-26.jpg,294,0_2,"[184, 485, 473, 570]","[[473, 570], [188, 570], [184, 485], [469, 485]]",皖A841U1,"[0, 0, 33, 29, 26, 18, 26]",63,26
ccpd_weather/0294-0_2-225&497_484&592-479&592_225&590_230&497_484&499-0_3_17_7_29_26_24-85-13.jpg,294,0_2,"[225, 497, 484, 592]","[[479, 592], [225, 590], [230, 497], [484, 499]]",皖DTH41O,"[0, 3, 17, 7, 29, 26, 24]",85,13
ccpd_weather/0294-0_2-235&486_531&569-531&569_239&568_235&486_527&487-11_0_12_24_33_31_20-91-122.jpg,294,0_2,"[235, 486, 531, 569]","[[531, 569], [239, 568], [235, 486], [527, 487]]",浙ANO86W,"[11, 0, 12, 24, 33, 31, 20]",91,122
ccpd_weather/0294-0_4-146&484_422&573-422&571_153&573_146&486_415&484-0_0_32_33_7_32_32-89-59.jpg,294,0_4,"[146, 484, 422, 573]","[[422, 571], [153, 573], [146, 486], [415, 484]]",皖A78H77,"[0, 0, 32, 33, 7, 32, 32]",89,59
ccpd_weather/0294-0_4-256&494_518&588-512&586_256&588_262&496_518&494-0_0_10_11_24_31_33-101-73.jpg,294,0_4,"[256, 494, 518, 588]","[[512, 586], [256, 588], [262, 496], [518, 494]]",皖ALMO68,"[0, 0, 10, 11, 24, 31, 33]",101,73
ccpd_weather/0294-14_4-294&375_467&517-449&517_294&478_312&375_467&414-0_0_22_33_21_28_30-115-84.jpg,294,14_4,"[294, 375, 467, 517]","[[449, 517], [294, 478], [312, 375], [467, 414]]",皖AY8X35,"[0, 0, 22, 33, 21, 28, 30]",115,84
ccpd_weather/0294-1_1-94&448_345&546-345&539_94&546_94&455_345&448-0_0_21_32_30_30_9-76-31.jpg,294,1_1,"[94, 448, 345, 546]","[[345, 539], [94, 546], [94, 455], [345, 448]]",皖AX755K,"[0, 0, 21, 32, 30, 30, 9]",76,31
ccpd_weather/0294-1_2-202&462_475&552-474&544_202&552_203&470_475&462-0_0_11_24_20_26_24-81-34.jpg,294,1_2,"[202, 462, 475, 552]","[[474, 544], [202, 552], [203, 470], [475, 462]]",皖AMOW1O,"[0, 0, 11, 24, 20, 26, 24]",81,34
ccpd_weather/0294-1_5-107&430_380&520-380&520_113&512_107&430_374&438-0_0_11_26_25_27_6-125-52.jpg,294,1_5,"[107, 430, 380, 520]","[[380, 520], [113, 512], [107, 430], [374, 438]]",皖AM102G,"[0, 0, 11, 26, 25, 27, 6]",125,52
ccpd_weather/0294-1_5-194&462_464&553-458&547_194&553_200&468_464&462-0_0_24_26_27_10_28-91-35.jpg,294,1_5,"[194, 462, 464, 553]","[[458, 547], [194, 553], [200, 468], [464, 462]]",皖AO12L3,"[0, 0, 24, 26, 27, 10, 28]",91,35
ccpd_weather/0294-24_25-289&445_451&597-451&597_291&525_289&445_449&517-0_0_21_14_26_30_29-69-32.jpg,294,24_25,"[289, 445, 451, 597]","[[451, 597], [291, 525], [289, 445], [449, 517]]",皖AXQ154,"[0, 0, 21, 14, 26, 30, 29]",69,32
ccpd_weather/0294-2_2-194&401_456&495-456&482_201&495_194&414_449&401-0_0_2_7_27_33_26-98-42.jpg,294,2_2,"[194, 401, 456, 495]","[[456, 482], [201, 495], [194, 414], [449, 401]]",皖ACH281,"[0, 0, 2, 7, 27, 33, 26]",98,42
ccpd_weather/0294-2_5-263&530_517&627-505&627_263&616_275&530_517&541-0_0_7_22_33_30_32-123-10.jpg,294,2_5,"[263, 530, 517, 627]","[[505, 627], [263, 616], [275, 530], [517, 541]]",皖AHY857,"[0, 0, 7, 22, 33, 30, 32]",123,10
ccpd_weather/0294-2_6-238&481_494&577-481&577_238&566_251&481_494&492-0_0_10_25_27_24_3-77-95.jpg,294,2_6,"[238, 481, 494, 577]","[[481, 577], [238, 566], [251, 481], [494, 492]]",皖AL02OD,"[0, 0, 10, 25, 27, 24, 3]",77,95
ccpd_weather/0294-3_1-256&452_507&550-500&550_256&534_263&452_507&468-0_0_27_16_28_33_33-76-32.jpg,294,3_1,"[256, 452, 507, 550]","[[500, 550], [256, 534], [263, 452], [507, 468]]",皖A2S388,"[0, 0, 27, 16, 28, 33, 33]",76,32
ccpd_weather/0294-3_2-223&499_485&593-483&593_223&576_225&499_485&516-0_0_9_32_26_24_24-98-84.jpg,294,3_2,"[223, 499, 485, 593]","[[483, 593], [223, 576], [225, 499], [485, 516]]",皖AK71OO,"[0, 0, 9, 32, 26, 24, 24]",98,84
ccpd_weather/0294-3_4-235&507_497&601-495&587_235&601_237&521_497&507-5_3_23_32_25_26_25-54-18.jpg,294,3_4,"[235, 507, 497, 601]","[[495, 587], [235, 601], [237, 521], [497, 507]]",晋DZ7010,"[5, 3, 23, 32, 25, 26, 25]",54,18
ccpd_weather/0294-3_9-391&610_653&704-653&704_400&690_391&610_644&624-0_0_23_0_26_25_27-72-22.jpg,294,3_9,"[391, 610, 653, 704]","[[653, 704], [400, 690], [391, 610], [644, 624]]",皖AZA102,"[0, 0, 23, 0, 26, 25, 27]",72,22
ccpd_weather/0294-4_0-202&496_436&601-436&582_210&601_202&515_428&496-0_0_31_29_29_27_28-89-38.jpg,294,4_0,"[202, 496, 436, 601]","[[436, 582], [210, 601], [202, 515], [428, 496]]",皖A64423,"[0, 0, 31, 29, 29, 27, 28]",89,38
ccpd_weather/0294-5_0-358&463_604&563-604&542_364&563_358&484_598&463-0_0_1_22_30_30_30-97-9.jpg,294,5_0,"[358, 463, 604, 563]","[[604, 542], [364, 563], [358, 484], [598, 463]]",皖ABY555,"[0, 0, 1, 22, 30, 30, 30]",97,9
ccpd_weather/0294-5_19-220&599_466&699-466&699_240&678_220&599_446&620-0_0_15_22_29_31_29-118-86.jpg,294,5_19,"[220, 599, 466, 699]","[[466, 699], [240, 678], [220, 599], [446, 620]]",皖ARY464,"[0, 0, 15, 22, 29, 31, 29]",118,86
ccpd_weather/0294-5_6-233&505_463&612-462&590_233&612_234&527_463&505-0_0_12_16_32_30_29-85-26.jpg,294,5_6,"[233, 505, 463, 612]","[[462, 590], [233, 612], [234, 527], [463, 505]]",皖ANS754,"[0, 0, 12, 16, 32, 30, 29]",85,26
ccpd_weather/0294-5_7-364&332_603&435-603&435_367&411_364&332_600&356-0_0_32_31_25_11_29-78-65.jpg,294,5_7,"[364, 332, 603, 435]","[[603, 435], [367, 411], [364, 332], [600, 356]]",皖A760M4,"[0, 0, 32, 31, 25, 11, 29]",78,65
ccpd_weather/0294-6_18-247&486_481&591-481&591_264&565_247&486_464&512-0_0_5_26_27_29_18-41-22.jpg,294,6_18,"[247, 486, 481, 591]","[[481, 591], [264, 565], [247, 486], [464, 512]]",皖AF124U,"[0, 0, 5, 26, 27, 29, 18]",41,22
ccpd_weather/0294-7_18-262&465_456&592-456&592_282&568_262&465_436&489-0_0_18_33_27_30_18-191-83.jpg,294,7_18,"[262, 465, 456, 592]","[[456, 592], [282, 568], [262, 465], [436, 489]]",皖AU825U,"[0, 0, 18, 33, 27, 30, 18]",191,83
ccpd_weather/0294-7_8-329&445_555&554-553&525_329&554_331&474_555&445-0_0_33_7_27_27_33-47-16.jpg,294,7_8,"[329, 445, 555, 554]","[[553, 525], [329, 554], [331, 474], [555, 445]]",皖A8H228,"[0, 0, 33, 7, 27, 27, 33]",47,16
ccpd_weather/0294-8_0-221&517_437&631-437&601_233&631_221&547_425&517-0_0_9_24_30_29_20-99-49.jpg,294,8_0,"[221, 517, 437, 631]","[[437, 601], [233, 631], [221, 547], [425, 517]]",皖AKO54W,"[0, 0, 9, 24, 30, 29, 20]",99,49
ccpd_weather/0295-0_0-192&473_460&565-459&564_192&565_193&474_460&473-0_0_4_29_3_33_29-75-11.jpg,295,0_0,"[192, 473, 460, 565]","[[459, 564], [192, 565], [193, 474], [460, 473]]",皖AE4D84,"[0, 0, 4, 29, 3, 33, 29]",75,11
ccpd_weather/0295-0_0-275&557_549&647-547&647_275&643_277&557_549&561-0_1_10_25_22_25_32-91-18.jpg,295,0_0,"[275, 557, 549, 647]","[[547, 647], [275, 643], [277, 557], [549, 561]]",皖BL0Y07,"[0, 1, 10, 25, 22, 25, 32]",91,18
ccpd_weather/0295-0_2-185&486_465&574-465&571_190&574_185&489_460&486-0_0_4_4_24_24_33-104-36.jpg,295,0_2,"[185, 486, 465, 574]","[[465, 571], [190, 574], [185, 489], [460, 486]]",皖AEEOO8,"[0, 0, 4, 4, 24, 24, 33]",104,36
ccpd_weather/0295-0_2-204&509_469&602-464&602_204&599_209&509_469&512-0_0_7_11_33_29_25-103-53.jpg,295,0_2,"[204, 509, 469, 602]","[[464, 602], [204, 599], [209, 509], [469, 512]]",皖AHM840,"[0, 0, 7, 11, 33, 29, 25]",103,53
ccpd_weather/0295-10_21-146&455_368&566-368&566_161&529_146&455_353&492-0_0_21_29_26_33_2-34-41.jpg,295,10_21,"[146, 455, 368, 566]","[[368, 566], [161, 529], [146, 455], [353, 492]]",皖AX418C,"[0, 0, 21, 29, 26, 33, 2]",34,41
ccpd_weather/0295-1_0-210&634_478&726-477&726_210&721_211&634_478&639-0_0_22_29_32_25_27-55-18.jpg,295,1_0,"[210, 634, 478, 726]","[[477, 726], [210, 721], [211, 634], [478, 639]]",皖AY4702,"[0, 0, 22, 29, 32, 25, 27]",55,18
ccpd_weather/0295-1_1-337&428_608&519-607&519_337&510_338&428_608&437-0_0_2_27_27_29_11-64-26.jpg,295,1_1,"[337, 428, 608, 519]","[[607, 519], [337, 510], [338, 428], [608, 437]]",皖AC224M,"[0, 0, 2, 27, 27, 29, 11]",64,26
ccpd_weather/0295-1_2-234&441_508&531-508&526_240&531_234&446_502&441-0_0_3_31_30_24_3-76-14.jpg,295,1_2,"[234, 441, 508, 531]","[[508, 526], [240, 531], [234, 446], [502, 441]]",皖AD65OD,"[0, 0, 3, 31, 30, 24, 3]",76,14
ccpd_weather/0295-1_2-289&476_554&569-548&569_289&560_295&476_554&485-0_0_19_27_19_30_30-84-93.jpg,295,1_2,"[289, 476, 554, 569]","[[548, 569], [289, 560], [295, 476], [554, 485]]",皖AV2V55,"[0, 0, 19, 27, 19, 30, 30]",84,93
ccpd_weather/0295-2_0-140&422_417&511-417&497_143&511_140&436_414&422-0_0_8_25_16_25_26-55-70.jpg,295,2_0,"[140, 422, 417, 511]","[[417, 497], [143, 511], [140, 436], [414, 422]]",皖AJ0S01,"[0, 0, 8, 25, 16, 25, 26]",55,70
ccpd_weather/0295-2_0-274&485_523&584-523&575_277&584_274&494_520&485-15_14_30_24_33_33_9-123-136.jpg,295,2_0,"[274, 485, 523, 584]","[[523, 575], [277, 584], [274, 494], [520, 485]]",鲁Q5O88K,"[15, 14, 30, 24, 33, 33, 9]",123,136
ccpd_weather/0295-2_1-225&481_490&574-490&564_231&574_225&491_484&481-0_0_26_29_32_30_29-103-65.jpg,295,2_1,"[225, 481, 490, 574]","[[490, 564], [231, 574], [225, 491], [484, 481]]",皖A14754,"[0, 0, 26, 29, 32, 30, 29]",103,65
ccpd_weather/0295-2_2-374&479_634&574-633&574_374&561_375&479_634&492-0_0_11_26_29_32_18-94-166.jpg,295,2_2,"[374, 479, 634, 574]","[[633, 574], [374, 561], [375, 479], [634, 492]]",皖AM147U,"[0, 0, 11, 26, 29, 32, 18]",94,166
ccpd_weather/0295-2_4-262&638_522&733-522&733_264&720_262&638_520&651-0_0_32_31_22_33_27-49-51.jpg,295,2_4,"[262, 638, 522, 733]","[[522, 733], [264, 720], [262, 638], [520, 651]]",皖A76Y82,"[0, 0, 32, 31, 22, 33, 27]",49,51
ccpd_weather/0295-3_11-117&388_369&486-369&486_128&471_117&388_358&403-0_0_2_22_30_28_32-48-16.jpg,295,3_11,"[117, 388, 369, 486]","[[369, 486], [128, 471], [117, 388], [358, 403]]",皖ACY537,"[0, 0, 2, 22, 30, 28, 32]",48,16
ccpd_weather/0295-3_11-241&525_498&621-498&621_254&608_241&525_485&538-0_0_0_25_32_33_22-62-18.jpg,295,3_11,"[241, 525, 498, 621]","[[498, 621], [254, 608], [241, 525], [485, 538]]",皖AA078Y,"[0, 0, 0, 25, 32, 33, 22]",62,18
ccpd_weather/0295-3_16-260&485_517&581-517&581_278&566_260&485_499&500-0_0_31_20_28_29_30-100-87.jpg,295,3_16,"[260, 485, 517, 581]","[[517, 581], [278, 566], [260, 485], [499, 500]]",皖A6W345,"[0, 0, 31, 20, 28, 29, 30]",100,87
ccpd_weather/0295-4_1-210&456_457&556-449&556_210&538_218&456_457&474-0_6_33_26_33_32_33-135-12.jpg,295,4_1,"[210, 456, 457, 556]","[[449, 556], [210, 538], [218, 456], [457, 474]]",皖G81878,"[0, 6, 33, 26, 33, 32, 33]",135,12
ccpd_weather/0295-4_1-253&428_490&532-490&514_257&532_253&446_486&428-0_0_6_15_26_26_27-98-54.jpg,295,4_1,"[253, 428, 490, 532]","[[490, 514], [257, 532], [253, 446], [486, 428]]",皖AGR112,"[0, 0, 6, 15, 26, 26, 27]",98,54
ccpd_weather/0295-4_3-209&472_458&571-458&551_211&571_209&492_456&472-0_0_0_19_32_33_31-53-145.jpg,295,4_3,"[209, 472, 458, 571]","[[458, 551], [211, 571], [209, 492], [456, 472]]",皖AAV786,"[0, 0, 0, 19, 32, 33, 31]",53,145
ccpd_weather/0295-4_6-213&491_437&601-437&601_217&585_213&491_433&507-0_0_1_24_31_33_5-68-70.jpg,295,4_6,"[213, 491, 437, 601]","[[437, 601], [217, 585], [213, 491], [433, 507]]",皖ABO68F,"[0, 0, 1, 24, 31, 33, 5]",68,70
ccpd_weather/0295-4_6-300&510_547&610-547&610_303&591_300&510_544&529-0_0_5_27_27_24_21-115-118.jpg,295,4_6,"[300, 510, 547, 610]","[[547, 610], [303, 591], [300, 510], [544, 529]]",皖AF22OX,"[0, 0, 5, 27, 27, 24, 21]",115,118
ccpd_weather/0295-6_20-270&508_510&611-491&585_270&611_289&534_510&508-0_0_31_29_29_27_28-80-50.jpg,295,6_20,"[270, 508, 510, 611]","[[491, 585], [270, 611], [289, 534], [510, 508]]",皖A64423,"[0, 0, 31, 29, 29, 27, 28]",80,50
ccpd_weather/0296-0_0-167&586_439&677-439&674_169&677_167&589_437&586-0_12_33_21_31_32_29-88-23.jpg,296,0_0,"[167, 586, 439, 677]","[[439, 674], [169, 677], [167, 589], [437, 586]]",皖N8X674,"[0, 12, 33, 21, 31, 32, 29]",88,23
ccpd_weather/0296-0_0-221&500_487&593-486&592_221&593_222&501_487&500-0_0_7_17_25_28_25-117-37.jpg,296,0_0,"[221, 500, 487, 593]","[[486, 592], [221, 593], [222, 501], [487, 500]]",皖AHT030,"[0, 0, 7, 17, 25, 28, 25]",117,37
ccpd_weather/0296-0_0-254&472_523&564-523&561_256&564_254&475_521&472-0_0_24_29_32_10_30-139-21.jpg,296,0_0,"[254, 472, 523, 564]","[[523, 561], [256, 564], [254, 475], [521, 472]]",皖AO47L5,"[0, 0, 24, 29, 32, 10, 30]",139,21
ccpd_weather/0296-0_0-315&588_578&682-578&679_315&682_315&591_578&588-0_0_18_27_26_33_22-46-69.jpg,296,0_0,"[315, 588, 578, 682]","[[578, 679], [315, 682], [315, 591], [578, 588]]",皖AU218Y,"[0, 0, 18, 27, 26, 33, 22]",46,69
ccpd_weather/0296-0_1-203&496_464&591-461&591_203&591_206&496_464&496-0_0_31_29_25_16_30-128-2.jpg,296,0_1,"[203, 496, 464, 591]","[[461, 591], [203, 591], [206, 496], [464, 496]]",皖A640S5,"[0, 0, 31, 29, 25, 16, 30]",128,2
ccpd_weather/0296-0_1-249&470_515&563-515&563_251&561_249&470_513&472-0_0_0_17_24_24_28-44-29.jpg,296,0_1,"[249, 470, 515, 563]","[[515, 563], [251, 561], [249, 470], [513, 472]]",皖AATOO3,"[0, 0, 0, 17, 24, 24, 28]",44,29
ccpd_weather/0296-0_15-230&447_556&523-556&523_251&523_230&447_535&447-0_12_14_14_24_26_27-83-49.jpg,296,0_15,"[230, 447, 556, 523]","[[556, 523], [251, 523], [230, 447], [535, 447]]",皖NQQO12,"[0, 12, 14, 14, 24, 26, 27]",83,49
ccpd_weather/0296-0_15-324&404_596&495-596&495_348&493_324&404_572&406-0_0_20_32_30_27_3-68-29.jpg,296,0_15,"[324, 404, 596, 495]","[[596, 495], [348, 493], [324, 404], [572, 406]]",皖AW752D,"[0, 0, 20, 32, 30, 27, 3]",68,29
ccpd_weather/0296-0_19-363&497_651&583-651&579_394&583_363&501_620&497-0_0_6_12_29_24_33-63-16.jpg,296,0_19,"[363, 497, 651, 583]","[[651, 579], [394, 583], [363, 501], [620, 497]]",皖AGN4O8,"[0, 0, 6, 12, 29, 24, 33]",63,16
ccpd_weather/0296-0_23-178&522_473&606-473&605_214&606_178&523_437&522-0_0_14_27_27_25_30-55-30.jpg,296,0_23,"[178, 522, 473, 606]","[[473, 605], [214, 606], [178, 523], [437, 522]]",皖AQ2205,"[0, 0, 14, 27, 27, 25, 30]",55,30
ccpd_weather/0296-0_4-191&521_466&611-460&609_191&611_197&523_466&521-0_0_1_25_12_30_25-108-39.jpg,296,0_4,"[191, 521, 466, 611]","[[460, 609], [191, 611], [197, 523], [466, 521]]",皖AB0N50,"[0, 0, 1, 25, 12, 30, 25]",108,39
ccpd_weather/0296-0_4-198&484_486&570-486&570_204&568_198&484_480&486-0_0_13_19_27_25_31-34-8.jpg,296,0_4,"[198, 484, 486, 570]","[[486, 570], [204, 568], [198, 484], [480, 486]]",皖APV206,"[0, 0, 13, 19, 27, 25, 31]",34,8
ccpd_weather/0296-0_4-259&491_520&586-514&584_259&586_265&493_520&491-0_0_15_25_25_25_4-71-86.jpg,296,0_4,"[259, 491, 520, 586]","[[514, 584], [259, 586], [265, 493], [520, 491]]",皖AR000E,"[0, 0, 15, 25, 25, 25, 4]",71,86
ccpd_weather/0296-0_4-263&508_551&594-544&594_263&594_270&508_551&508-0_0_11_25_25_32_2-52-42.jpg,296,0_4,"[263, 508, 551, 594]","[[544, 594], [263, 594], [270, 508], [551, 508]]",皖AM007C,"[0, 0, 11, 25, 25, 32, 2]",52,42
ccpd_weather/0296-0_6-184&522_459&612-449&612_184&610_194&522_459&524-0_0_2_25_26_31_13-74-46.jpg,296,0_6,"[184, 522, 459, 612]","[[449, 612], [184, 610], [194, 522], [459, 524]]",皖AC016P,"[0, 0, 2, 25, 26, 31, 13]",74,46
ccpd_weather/0296-0_7-184&482_472&568-462&564_184&568_194&486_472&482-0_0_33_20_32_32_33-88-26.jpg,296,0_7,"[184, 482, 472, 568]","[[462, 564], [184, 568], [194, 486], [472, 482]]",皖A8W778,"[0, 0, 33, 20, 32, 32, 33]",88,26
ccpd_weather/0296-0_8-186&488_467&576-467&575_200&576_186&489_453&488-0_7_20_10_25_27_32-103-15.jpg,296,0_8,"[186, 488, 467, 576]","[[467, 575], [200, 576], [186, 489], [453, 488]]",皖HWL027,"[0, 7, 20, 10, 25, 27, 32]",103,15
ccpd_weather/0296-0_9-217&482_515&565-501&564_217&565_231&483_515&482-0_0_14_33_21_30_31-79-45.jpg,296,0_9,"[217, 482, 515, 565]","[[501, 564], [217, 565], [231, 483], [515, 482]]",皖AQ8X56,"[0, 0, 14, 33, 21, 30, 31]",79,45
ccpd_weather/0296-10_16-269&566_488&679-488&679_277&641_269&566_480&604-0_0_21_26_11_28_32-70-43.jpg,296,10_16,"[269, 566, 488, 679]","[[488, 679], [277, 641], [269, 566], [480, 604]]",皖AX1M37,"[0, 0, 21, 26, 11, 28, 32]",70,43
ccpd_weather/0296-10_3-406&424_623&538-613&538_406&498_416&424_623&464-0_0_8_23_25_30_30-80-13.jpg,296,10_3,"[406, 424, 623, 538]","[[613, 538], [406, 498], [416, 424], [623, 464]]",皖AJZ055,"[0, 0, 8, 23, 25, 30, 30]",80,13
ccpd_weather/0296-13_23-198&477_408&595-395&549_198&595_211&523_408&477-0_0_9_24_33_32_12-75-34.jpg,296,13_23,"[198, 477, 408, 595]","[[395, 549], [198, 595], [211, 523], [408, 477]]",皖AKO87N,"[0, 0, 9, 24, 33, 32, 12]",75,34
ccpd_weather/0296-14_21-232&404_437&525-437&525_240&474_232&404_429&455-0_0_10_26_24_31_5-56-24.jpg,296,14_21,"[232, 404, 437, 525]","[[437, 525], [240, 474], [232, 404], [429, 455]]",皖AL1O6F,"[0, 0, 10, 26, 24, 31, 5]",56,24
ccpd_weather/0296-1_0-291&471_560&563-559&563_291&557_292&471_560&477-0_0_13_5_24_25_25-145-76.jpg,296,1_0,"[291, 471, 560, 563]","[[559, 563], [291, 557], [292, 471], [560, 477]]",皖APFO00,"[0, 0, 13, 5, 24, 25, 25]",145,76
ccpd_weather/0296-1_23-201&507_486&594-453&589_201&594_234&512_486&507-11_2_32_24_27_4_14-79-50.jpg,296,1_23,"[201, 507, 486, 594]","[[453, 589], [201, 594], [234, 512], [486, 507]]",浙C7O2EQ,"[11, 2, 32, 24, 27, 4, 14]",79,50
ccpd_weather/0296-1_3-283&557_544&652-542&643_283&652_285&566_544&557-0_0_24_11_25_29_29-72-48.jpg,296,1_3,"[283, 557, 544, 652]","[[542, 643], [283, 652], [285, 566], [544, 557]]",皖AOM044,"[0, 0, 24, 11, 25, 29, 29]",72,48
